"Contract_ID","Product_ID","Start_Date","End_Date","First_Claim_Date","Last_Claim_Date","Claim_Count","Claim_Amount","Premium","Coverage","Discount_Rate","Future_Cash_Flow","CSM"
a2319a96-a7b3-4c4b-805b-94910240c2ef,,"2024-03-08","2024-03-08","2024-03-08","2024-03-08",1,7734.20,,,,,
"32d3dc6b-7149-426b-a659-abed1c5ef0d9",,"2024-05-30","2024-05-30","2024-05-30","2024-05-30",1,3186.03,,,,,
"88139990-a9ec-4cab-9690-b9599b59e3bb",,"2024-01-17","2024-01-17","2024-01-17","2024-01-17",1,1977.87,,,,,
a48f8ef7-4009-49a6-a629-bdc5ecddd809,,"2024-06-11","2024-06-11","2024-06-11","2024-06-11",1,1898.90,,,,,
"1f90b5b8-002d-4f3e-8343-7a3cc12528f8",,"2024-01-22","2024-01-22","2024-01-22","2024-01-22",1,1959.85,,,,,
"95fb149b-0223-468c-8c98-80ec2733e0e8",,"2024-05-20","2024-05-20","2024-05-20","2024-05-20",1,3436.75,,,,,
fdda2a7f-e05e-4e02-b42f-e487fc897299,,"2023-12-07","2023-12-07","2023-12-07","2023-12-07",1,6866.51,,,,,
d64a636d-b096-4946-8f92-255dc04690fd,,"2024-03-11","2024-03-11","2024-03-11","2024-03-11",1,6147.98,,,,,
e7b7eee8-7a81-407c-ad50-c725d1d8bd25,,"2024-09-14","2024-09-14","2024-09-14","2024-09-14",1,2687.05,,,,,
"1cb894dc-9741-4d74-b1a4-2b19da358da8",,"2024-01-14","2024-01-14","2024-01-14","2024-01-14",1,7489.35,,,,,
"52e8d45f-330e-4c05-91e3-7530f90ba5f1",,"2023-12-04","2023-12-04","2023-12-04","2023-12-04",1,3023.11,,,,,
e18c8eeb-67f9-4e76-96f4-553e7fd4f0f8,,"2024-10-27","2024-10-27","2024-10-27","2024-10-27",1,9331.95,,,,,
"35d3cd50-202d-4fed-bd35-9c4c08716602",,"2024-09-04","2024-09-04","2024-09-04","2024-09-04",1,9910.07,,,,,
"159b169f-dbf6-4592-baef-7675e6156b42",,"2024-07-22","2024-07-22","2024-07-22","2024-07-22",1,8016.99,,,,,
"6b01c6ea-ff43-472d-89e5-385746cf54a5",,"2024-02-10","2024-02-10","2024-02-10","2024-02-10",1,4178.56,,,,,
"8eee0e5c-e233-4470-aff1-15e15ce3eb5a",,"2024-01-15","2024-01-15","2024-01-15","2024-01-15",1,4095.92,,,,,
"3c0ec539-783c-4852-99d6-e24372557c36",,"2024-10-17","2024-10-17","2024-10-17","2024-10-17",1,3370.47,,,,,
ff56d4ec-8cb3-4aa1-ae18-46822ff37308,,"2024-09-06","2024-09-06","2024-09-06","2024-09-06",1,2462.38,,,,,
"525dd4c5-df0e-477a-8980-de9be0649f8c",,"2024-02-20","2024-02-20","2024-02-20","2024-02-20",1,4591.76,,,,,
b7001100-0913-49b4-8c3b-084e74d45b26,,"2024-03-20","2024-03-20","2024-03-20","2024-03-20",1,6852.89,,,,,
"01e9b237-208b-4f03-92c6-f20986f78675",,"2024-06-22","2024-06-22","2024-06-22","2024-06-22",1,6062.40,,,,,
e356850a-0c1f-4210-9ce7-35c37c19279f,,"2024-05-31","2024-05-31","2024-05-31","2024-05-31",1,2279.04,,,,,
"2889ab2f-f313-4633-a8f2-4bef50fd0397",,"2024-02-01","2024-02-01","2024-02-01","2024-02-01",1,8777.79,,,,,
"374dded0-503e-471b-a3e5-e859c7eed085",,"2024-05-30","2024-05-30","2024-05-30","2024-05-30",1,1714.75,,,,,
d18ec259-2ac2-47f0-afdf-f74dc2e05107,,"2024-05-05","2024-05-05","2024-05-05","2024-05-05",1,2726.27,,,,,
b76274f1-3d28-42bc-b6a0-62f548a015fd,,"2023-12-31","2023-12-31","2023-12-31","2023-12-31",1,6663.62,,,,,
c7be5c8a-9dcd-4c97-ba82-a32413a93b16,,"2024-03-24","2024-03-24","2024-03-24","2024-03-24",1,5858.46,,,,,
"7ab7e9e7-6c68-4462-8aa5-5443e21f9649",,"2024-02-12","2024-02-12","2024-02-12","2024-02-12",1,9975.82,,,,,
"6be66eca-f351-4bd6-b902-c69448a5b968",,"2024-10-03","2024-10-03","2024-10-03","2024-10-03",1,1111.36,,,,,
"83d27fb9-b364-4a1f-8846-dde28ac79bfb",,"2024-03-02","2024-03-02","2024-03-02","2024-03-02",1,3313.58,,,,,
"8d5fd61a-c9f3-4e13-9304-581aa48b1baf",,"2024-05-19","2024-05-19","2024-05-19","2024-05-19",1,1204.34,,,,,
"59a0b3b9-3eee-4544-84ae-0c62dd48648f",,"2024-06-17","2024-06-17","2024-06-17","2024-06-17",1,5967.98,,,,,
"50c94a35-6c07-44a5-b2ac-d3bbb00f68b8",,"2024-08-09","2024-08-09","2024-08-09","2024-08-09",1,1256.60,,,,,
"119a7672-f0d9-4ec8-a58e-3775576179ae",,"2024-01-14","2024-01-14","2024-01-14","2024-01-14",1,6351.86,,,,,
da182459-b5af-49e2-b981-888e3fed6a39,,"2023-12-28","2023-12-28","2023-12-28","2023-12-28",1,6484.56,,,,,
"0f0d9cb3-3909-41dd-a5ae-617e203dae27",,"2024-10-24","2024-10-24","2024-10-24","2024-10-24",1,5960.86,,,,,
"8bd1ed4d-2615-4dbb-b63d-f7f64dea34ff",,"2024-01-04","2024-01-04","2024-01-04","2024-01-04",1,8034.42,,,,,
"20a1204f-5aa8-4bc3-b67e-93e6b0941e20",,"2024-01-29","2024-01-29","2024-01-29","2024-01-29",1,7388.38,,,,,
"77a8a7b7-f383-47ed-8eba-de345d8562cf",,"2024-06-07","2024-06-07","2024-06-07","2024-06-07",1,2857.09,,,,,
"8f51f4b9-6adf-42df-b13c-c057ce944732",,"2024-02-11","2024-02-11","2024-02-11","2024-02-11",1,4943.83,,,,,
"4380af10-5c1e-4301-90c9-5b5bd7653092",,"2024-04-04","2024-04-04","2024-04-04","2024-04-04",1,2853.38,,,,,
"115befcc-31e9-4a37-b135-e4acc02483fc",,"2024-05-23","2024-05-23","2024-05-23","2024-05-23",1,5368.01,,,,,
eeee937a-7317-4bbe-849a-ebb40488a8f3,,"2024-09-25","2024-09-25","2024-09-25","2024-09-25",1,3624.64,,,,,
f86c4d3c-2bc3-4dc6-b13b-923c9bafc438,,"2024-08-29","2024-08-29","2024-08-29","2024-08-29",1,1674.97,,,,,
"395549f1-0f0d-48d0-b13f-e11691cf83eb",,"2024-05-03","2024-05-03","2024-05-03","2024-05-03",1,5741.35,,,,,
d70983dc-b80b-4ae8-900e-a20353d9b6f1,,"2024-01-05","2024-01-05","2024-01-05","2024-01-05",1,4221.47,,,,,
"69c4adb9-ef15-4bd8-9f6c-8187a4a67892",,"2024-07-30","2024-07-30","2024-07-30","2024-07-30",1,5023.37,,,,,
"60b22def-d414-4b9d-9806-41304406b67d",,"2024-10-31","2024-10-31","2024-10-31","2024-10-31",1,6237.77,,,,,
b46de32e-c6ab-4ffa-9c59-71c696dc1852,,"2024-01-25","2024-01-25","2024-01-25","2024-01-25",1,3999.92,,,,,
c8c15b73-1d9c-49f5-9d95-77f0d8ff45c6,,"2024-01-24","2024-01-24","2024-01-24","2024-01-24",1,7742.65,,,,,
c432ed41-c754-4c50-8e90-4b5d06a72193,,"2024-04-22","2024-04-22","2024-04-22","2024-04-22",1,1502.52,,,,,
"35b1a873-9fb1-425e-9a38-5c056aeffe07",,"2024-06-16","2024-06-16","2024-06-16","2024-06-16",1,3084.92,,,,,
"14b7ab96-c87b-40ec-902b-6217d7fdb484",,"2024-05-27","2024-05-27","2024-05-27","2024-05-27",1,7544.80,,,,,
"0102c3d9-aa04-4454-808a-27236b7958d1",,"2024-09-19","2024-09-19","2024-09-19","2024-09-19",1,8140.77,,,,,
"7ee48fe2-fb6f-4400-aa3a-cfe38e0c270a",,"2024-07-13","2024-07-13","2024-07-13","2024-07-13",1,8717.75,,,,,
"449d5880-6aa4-4c5a-8a8c-29caa1d8b84d",,"2024-01-27","2024-01-27","2024-01-27","2024-01-27",1,2588.93,,,,,
"2522b722-d2ea-4a5c-88c6-ada5b07cc0fa",,"2024-05-08","2024-05-08","2024-05-08","2024-05-08",1,5767.88,,,,,
"8817a920-35c2-4623-b5c3-00e47ac6ff90",,"2024-07-11","2024-07-11","2024-07-11","2024-07-11",1,5337.67,,,,,
e2d11fd1-b355-4203-bee6-aeb217fec8c6,,"2024-12-01","2024-12-01","2024-12-01","2024-12-01",1,7302.09,,,,,
"9336d64a-38a8-478e-91e4-77d97bf58562",,"2024-05-19","2024-05-19","2024-05-19","2024-05-19",1,3715.38,,,,,
bdd0b190-fdb6-4e31-928d-c49cc84ce64c,,"2024-09-22","2024-09-22","2024-09-22","2024-09-22",1,3861.81,,,,,
"869bfedf-adf3-43f8-952b-2e9cfd26cc80",,"2024-10-01","2024-10-01","2024-10-01","2024-10-01",1,5701.61,,,,,
"6e273382-3bfe-43d1-a3af-6366aeb91b7d",,"2024-09-07","2024-09-07","2024-09-07","2024-09-07",1,2874.00,,,,,
"96d371ae-5a58-4f05-b60f-c9f4c59a6eeb",,"2024-06-18","2024-06-18","2024-06-18","2024-06-18",1,9482.81,,,,,
c4c8d6d8-446b-49c4-8aaf-8c83dfa9bbfe,,"2023-12-30","2023-12-30","2023-12-30","2023-12-30",1,2949.52,,,,,
"4017d9c9-f79b-409e-846b-185debefda4a",,"2024-04-28","2024-04-28","2024-04-28","2024-04-28",1,7237.88,,,,,
a2a5455f-bc15-4976-a980-bf8583041037,,"2024-06-23","2024-06-23","2024-06-23","2024-06-23",1,5909.77,,,,,
e741c043-a704-4268-a66e-c24cd4c368ac,,"2024-07-30","2024-07-30","2024-07-30","2024-07-30",1,1750.98,,,,,
"0d4350c3-ae15-4280-b63f-ab761071d99a",,"2024-07-20","2024-07-20","2024-07-20","2024-07-20",1,7790.98,,,,,
"294b1a86-aeef-4f30-a598-40ec2bca58b9",,"2024-07-23","2024-07-23","2024-07-23","2024-07-23",1,8651.51,,,,,
ee25956f-0bf4-4eef-b0dd-01dbfc718ae0,,"2024-10-18","2024-10-18","2024-10-18","2024-10-18",1,8846.62,,,,,
a2fa3628-7964-488a-b576-069734caa1f2,,"2024-06-14","2024-06-14","2024-06-14","2024-06-14",1,7154.38,,,,,
"814334c2-8321-4266-8ddf-35e0fd043128",,"2024-02-28","2024-02-28","2024-02-28","2024-02-28",1,6926.34,,,,,
"24ca0b77-52bc-4e51-aac5-c58eefddf54e",,"2024-02-25","2024-02-25","2024-02-25","2024-02-25",1,7516.49,,,,,
"4d031356-cb5e-46b9-9d47-86aaccdfd4c4",,"2024-03-24","2024-03-24","2024-03-24","2024-03-24",1,1019.73,,,,,
"09e2bb44-85e5-4344-bf05-19b19cfef2ca",,"2024-10-08","2024-10-08","2024-10-08","2024-10-08",1,7859.80,,,,,
e7f796fe-d27f-4de2-a3c3-2374caea3833,,"2024-11-02","2024-11-02","2024-11-02","2024-11-02",1,6297.74,,,,,
dfc05258-eace-4325-a492-1a311fbd33e2,,"2024-01-12","2024-01-12","2024-01-12","2024-01-12",1,3227.56,,,,,
"931ff551-481d-4536-955d-4f43d75adcc6",,"2024-03-17","2024-03-17","2024-03-17","2024-03-17",1,7560.92,,,,,
a767d360-21c8-4164-bac5-9e9259d47f7b,,"2023-12-14","2023-12-14","2023-12-14","2023-12-14",1,4309.55,,,,,
"582eac2d-dcc5-4255-a324-3336fc4c418e",,"2024-06-23","2024-06-23","2024-06-23","2024-06-23",1,5576.13,,,,,
"67585b29-2e01-484f-a3ac-9b3424a88321",,"2023-12-16","2023-12-16","2023-12-16","2023-12-16",1,1055.39,,,,,
"341f2ccf-86a2-4980-bdf4-862b7f3bc525",,"2024-07-19","2024-07-19","2024-07-19","2024-07-19",1,5654.22,,,,,
f978fc4f-658b-4bb5-b0c0-08373df372cc,,"2024-10-26","2024-10-26","2024-10-26","2024-10-26",1,7565.63,,,,,
e997ed0f-f670-410f-8a4b-0273bae4dbaf,,"2024-10-21","2024-10-21","2024-10-21","2024-10-21",1,2184.17,,,,,
"8ad02f3c-5239-4f96-bbcd-507e0afd3764",,"2024-09-11","2024-09-11","2024-09-11","2024-09-11",1,3105.23,,,,,
"2d96432e-07ab-48f7-83e7-97036db8353f",,"2024-05-10","2024-05-10","2024-05-10","2024-05-10",1,7485.30,,,,,
"0cddda05-1bae-4a92-8f19-e0d6ee5f29fb",,"2024-02-14","2024-02-14","2024-02-14","2024-02-14",1,2895.53,,,,,
f77f0db4-a507-4ddf-b8bc-466b174ae9b1,,"2024-07-29","2024-07-29","2024-07-29","2024-07-29",1,2806.95,,,,,
c0095e45-ff40-4ea4-bc4a-20e2fe7af840,,"2024-04-02","2024-04-02","2024-04-02","2024-04-02",1,2869.98,,,,,
"36ee30c1-eee4-4f03-b552-b0a098dfc12d",,"2024-01-02","2024-01-02","2024-01-02","2024-01-02",1,2451.71,,,,,
acc4c8b0-3192-48e1-8942-d172f9dcf300,,"2024-08-05","2024-08-05","2024-08-05","2024-08-05",1,1606.58,,,,,
fcae0808-2494-4aa2-ab56-9f3f332dfeb8,,"2024-04-21","2024-04-21","2024-04-21","2024-04-21",1,1909.55,,,,,
"52c6bb14-6481-404d-b6e3-5868f3452751",,"2024-06-09","2024-06-09","2024-06-09","2024-06-09",1,1822.87,,,,,
c30c0f33-c0c7-4b55-b5bf-098ebac12993,,"2024-11-25","2024-11-25","2024-11-25","2024-11-25",1,3638.29,,,,,
"5fbee246-9807-4c2f-8592-46660819f8bb",,"2024-09-14","2024-09-14","2024-09-14","2024-09-14",1,7279.72,,,,,
b1765132-68db-4f40-961e-4fa077fa25b7,,"2024-02-08","2024-02-08","2024-02-08","2024-02-08",1,9160.30,,,,,
"2e464777-d2d1-4349-bd64-94d0b670e582",,"2024-03-01","2024-03-01","2024-03-01","2024-03-01",1,2509.28,,,,,
"2816ffd9-9120-49c8-a4d5-0dd2c2d61892",,"2024-06-18","2024-06-18","2024-06-18","2024-06-18",1,4691.46,,,,,
"81c28b35-72bc-44b8-9095-938942e49215",,"2024-05-15","2024-05-15","2024-05-15","2024-05-15",1,3480.00,,,,,
"21b57ea2-bd33-4c5d-98a5-c98b35f3c575",,"2024-04-18","2024-04-18","2024-04-18","2024-04-18",1,9484.33,,,,,
"695ba700-531d-408f-a70b-9c1b98b2bbfe",,"2024-03-10","2024-03-10","2024-03-10","2024-03-10",1,8408.76,,,,,
d3abdb00-1f2a-4405-8910-dd77490bea7f,,"2024-09-05","2024-09-05","2024-09-05","2024-09-05",1,2946.85,,,,,
"7a7ce501-912a-4c5a-a65c-cf392b3f8459",,"2024-09-30","2024-09-30","2024-09-30","2024-09-30",1,3937.78,,,,,
b0f723da-7ea9-40cf-9784-6da531628d54,,"2024-06-18","2024-06-18","2024-06-18","2024-06-18",1,3370.11,,,,,
ad3b35b6-287b-4e7e-be7c-a07eedef6833,,"2024-04-06","2024-04-06","2024-04-06","2024-04-06",1,1148.55,,,,,
a7edc94c-f90a-407e-bcfa-ca1536be3991,,"2024-04-24","2024-04-24","2024-04-24","2024-04-24",1,5288.68,,,,,
"820fb30b-bb41-4e96-b6b6-783d96a0e50e",,"2024-02-28","2024-02-28","2024-02-28","2024-02-28",1,1675.15,,,,,
dce25fdb-8b0a-42e3-9e05-d7b26cc4d9c4,,"2024-05-19","2024-05-19","2024-05-19","2024-05-19",1,9606.79,,,,,
"0d944592-e0ae-4740-a7a5-6a8be61dce2c",,"2024-03-19","2024-03-19","2024-03-19","2024-03-19",1,7378.44,,,,,
"402a8ce2-3c69-4903-9ccd-082fec1087ef",,"2024-09-26","2024-09-26","2024-09-26","2024-09-26",1,2296.50,,,,,
"159a5f7d-7c29-4170-b256-d1a8be378a43",,"2024-06-19","2024-06-19","2024-06-19","2024-06-19",1,6784.06,,,,,
de3de970-86af-4554-88d1-be1ed68295e2,,"2023-12-11","2023-12-11","2023-12-11","2023-12-11",1,2457.69,,,,,
"9d3783cf-d38e-4aa8-8a84-1ced8b74bbd0",,"2024-04-22","2024-04-22","2024-04-22","2024-04-22",1,3963.70,,,,,
"8e69ba2e-f26c-4e9f-9fa9-0811d9100e08",,"2024-05-02","2024-05-02","2024-05-02","2024-05-02",1,9630.29,,,,,
"58cff84e-8d84-4a14-b81e-9159e642d463",,"2024-03-20","2024-03-20","2024-03-20","2024-03-20",1,9719.23,,,,,
"6d2cff27-8349-4cce-b72b-536ef476cd73",,"2023-12-21","2023-12-21","2023-12-21","2023-12-21",1,2050.74,,,,,
"8e3854d5-a9b6-456a-8612-0d10ef02f84b",,"2024-10-02","2024-10-02","2024-10-02","2024-10-02",1,1473.73,,,,,
"3f1cb464-8866-4159-9f3c-9f8a665b578f",,"2024-08-24","2024-08-24","2024-08-24","2024-08-24",1,1170.09,,,,,
ad44541f-9616-4bde-b0aa-99dc387d5a1d,,"2024-02-14","2024-02-14","2024-02-14","2024-02-14",1,4369.49,,,,,
bf7d6e6c-874d-42d5-867f-86af57357de5,,"2023-12-07","2023-12-07","2023-12-07","2023-12-07",1,6379.32,,,,,
"5798af67-aeb5-4783-bcc2-65b5c5d14ad6",,"2024-10-20","2024-10-20","2024-10-20","2024-10-20",1,2153.53,,,,,
"4cba67a5-71f4-4681-9920-af3331c46e00",,"2024-06-05","2024-06-05","2024-06-05","2024-06-05",1,9409.45,,,,,
"8a63bae7-7739-4a64-872c-0cc5722e9de6",,"2024-10-02","2024-10-02","2024-10-02","2024-10-02",1,1900.95,,,,,
e34ff137-9f67-4f01-b026-12fc0e1e33ca,,"2024-07-13","2024-07-13","2024-07-13","2024-07-13",1,4477.21,,,,,
"79f8ed8d-e8cb-4331-a4be-b92651d73598",,"2024-06-16","2024-06-16","2024-06-16","2024-06-16",1,6063.17,,,,,
a42a06d9-b4a3-461f-b41b-67c571a554f3,,"2024-07-09","2024-07-09","2024-07-09","2024-07-09",1,6036.87,,,,,
dfd2f588-b722-48a9-86fc-c7cf9c533e29,,"2024-10-27","2024-10-27","2024-10-27","2024-10-27",1,6331.17,,,,,
"250eb40a-0e97-4b3d-988e-fe4aa41e872a",,"2024-06-06","2024-06-06","2024-06-06","2024-06-06",1,2634.62,,,,,
"20d6aaf9-abc3-472d-beff-0d62bae8f5c5",,"2023-12-03","2023-12-03","2023-12-03","2023-12-03",1,5689.38,,,,,
"1485f75a-3e03-48a6-8dd4-5d65859f1d7a",,"2024-08-13","2024-08-13","2024-08-13","2024-08-13",1,6143.90,,,,,
"463f1509-8bc5-4345-a948-0be40c7f83e4",,"2024-05-25","2024-05-25","2024-05-25","2024-05-25",1,7047.34,,,,,
"34ae598e-6c60-4bae-aa82-51c7a68292c2",,"2024-09-20","2024-09-20","2024-09-20","2024-09-20",1,3498.81,,,,,
"9d0d4dd1-288d-4f2e-8c78-c143bfe0e678",,"2023-12-20","2023-12-20","2023-12-20","2023-12-20",1,2660.27,,,,,
"9628fa8c-8f7c-4d1d-b34e-ae07ab9d48aa",,"2024-02-11","2024-02-11","2024-02-11","2024-02-11",1,1707.53,,,,,
"0facd682-9ca4-4798-bac8-f67175dfc2ae",,"2024-03-13","2024-03-13","2024-03-13","2024-03-13",1,4830.51,,,,,
"8af86ec7-b65f-40fe-86bf-be8d60c5cfa0",,"2024-07-12","2024-07-12","2024-07-12","2024-07-12",1,9178.80,,,,,
"3d42fec8-fd13-462a-8b94-6c874d713f80",,"2024-02-01","2024-02-01","2024-02-01","2024-02-01",1,9348.59,,,,,
fd7e9b05-603d-4647-a32a-ba132863c9fd,,"2024-02-15","2024-02-15","2024-02-15","2024-02-15",1,7464.37,,,,,
be88ce74-da94-41dd-a5c8-483854947f08,,"2024-02-05","2024-02-05","2024-02-05","2024-02-05",1,5187.56,,,,,
"0863783c-4bb4-4ccd-917e-9b4c15ce8e8c",,"2024-09-07","2024-09-07","2024-09-07","2024-09-07",1,7427.88,,,,,
"8e97ad43-b2f9-43f1-8d51-ac607299f589",,"2023-12-20","2023-12-20","2023-12-20","2023-12-20",1,6671.86,,,,,
b1e786b3-565b-4989-a3fe-cb16d30c6927,,"2024-01-30","2024-01-30","2024-01-30","2024-01-30",1,1207.15,,,,,
acd84d28-2e82-4b32-821f-cb15cf5b6ba2,,"2024-05-26","2024-05-26","2024-05-26","2024-05-26",1,2081.70,,,,,
"855ad3e8-73c6-4e94-9450-07e911c75279",,"2024-01-14","2024-01-14","2024-01-14","2024-01-14",1,4903.98,,,,,
bd6b22d3-e76d-4b54-b337-2ad719f770bb,,"2023-12-28","2023-12-28","2023-12-28","2023-12-28",1,2536.41,,,,,
e7ea46e4-77f1-4e21-aa17-8f8f3df2d830,,"2024-07-13","2024-07-13","2024-07-13","2024-07-13",1,7118.88,,,,,
"19241b00-5c48-4684-861b-3d6e0f8737e7",,"2024-01-19","2024-01-19","2024-01-19","2024-01-19",1,6545.12,,,,,
a662617c-a814-445c-9881-3276ed46acc2,,"2024-08-05","2024-08-05","2024-08-05","2024-08-05",1,6049.62,,,,,
be612b76-5cfb-44bf-86ba-a21c30d005fb,,"2024-01-15","2024-01-15","2024-01-15","2024-01-15",1,8158.71,,,,,
"23b2b300-e6ce-404a-b03a-46c05af2c352",,"2024-03-15","2024-03-15","2024-03-15","2024-03-15",1,6358.52,,,,,
"30b6cce2-f3ec-4ed2-bd24-ea0c608b0476",,"2024-04-17","2024-04-17","2024-04-17","2024-04-17",1,6960.89,,,,,
"793c8367-66d9-4705-9afe-197806d2d46d",,"2024-02-23","2024-02-23","2024-02-23","2024-02-23",1,4455.15,,,,,
"9de412b0-4888-4a72-8889-fa88ca4322e1",,"2024-07-31","2024-07-31","2024-07-31","2024-07-31",1,2683.36,,,,,
e59fbe58-0e44-4b54-b6fe-abb6b4d91219,,"2024-01-19","2024-01-19","2024-01-19","2024-01-19",1,2656.52,,,,,
e804448b-82f8-4858-b535-14ef9b2b316c,,"2024-04-04","2024-04-04","2024-04-04","2024-04-04",1,1970.81,,,,,
efe4f7a7-cb44-4a60-b8e8-e2f46523c90d,,"2024-10-11","2024-10-11","2024-10-11","2024-10-11",1,8590.94,,,,,
d3a6ed3c-fbe6-48cf-a9e0-00a780bc3639,,"2024-02-06","2024-02-06","2024-02-06","2024-02-06",1,8340.90,,,,,
"33a87a8c-75fb-45ae-a455-16530c7ad4fa",,"2024-04-06","2024-04-06","2024-04-06","2024-04-06",1,9729.13,,,,,
dd49ee8f-62da-42bc-83e7-7e4c6ebd4515,,"2024-01-21","2024-01-21","2024-01-21","2024-01-21",1,7973.22,,,,,
"8206643a-6b01-4477-a579-cb32bc5709e9",,"2024-02-09","2024-02-09","2024-02-09","2024-02-09",1,5534.16,,,,,
cf0361d7-1ee5-4c8b-b17d-826e44bad273,,"2024-11-14","2024-11-14","2024-11-14","2024-11-14",1,1144.79,,,,,
a9d72bcb-62b3-43d8-901f-de15d50f7d2d,,"2024-06-09","2024-06-09","2024-06-09","2024-06-09",1,2197.12,,,,,
b9456d07-3892-4d86-a6a0-5aa920ea3c59,,"2024-10-05","2024-10-05","2024-10-05","2024-10-05",1,9060.35,,,,,
b610ee9b-e180-4185-9c82-1dce211e25c9,,"2024-03-10","2024-03-10","2024-03-10","2024-03-10",1,8556.22,,,,,
f9ba519c-4739-4134-91b9-ccc156a0861d,,"2024-04-19","2024-04-19","2024-04-19","2024-04-19",1,2604.06,,,,,
a2caa0f9-3a29-4d5c-b577-e5974d9b8902,,"2024-03-06","2024-03-06","2024-03-06","2024-03-06",1,8771.22,,,,,
"748ff2e8-ac92-4a74-a49c-f82b46be869f",,"2024-03-11","2024-03-11","2024-03-11","2024-03-11",1,6206.41,,,,,
"92e48c8e-79bf-4229-bb62-ac21d2b741d6",,"2024-09-06","2024-09-06","2024-09-06","2024-09-06",1,4200.47,,,,,
"83f97209-567f-473f-a876-eb1f856acdef",,"2024-02-15","2024-02-15","2024-02-15","2024-02-15",1,4982.98,,,,,
d88aaf0b-22da-4258-9656-6aa14808e860,,"2024-09-25","2024-09-25","2024-09-25","2024-09-25",1,7944.55,,,,,
"7d45ed9d-71cc-4e57-8f9f-662c73182f8d",,"2024-08-30","2024-08-30","2024-08-30","2024-08-30",1,1934.28,,,,,
ac7c33be-77ce-4cd6-b369-d5da0a82ccb5,,"2024-05-16","2024-05-16","2024-05-16","2024-05-16",1,2520.71,,,,,
"66da13f8-0b39-4b21-9bde-5f5793da00ee",,"2024-07-10","2024-07-10","2024-07-10","2024-07-10",1,2806.21,,,,,
a1153c68-de3b-4075-a747-1b0e55258162,,"2024-10-17","2024-10-17","2024-10-17","2024-10-17",1,2256.66,,,,,
a5163301-acc6-460d-ad4c-73a914494e20,,"2024-09-13","2024-09-13","2024-09-13","2024-09-13",1,2493.61,,,,,
eb3e239a-ef8b-4b3b-8351-2632e87cacc3,,"2024-09-13","2024-09-13","2024-09-13","2024-09-13",1,6159.98,,,,,
"7dc11f4a-fb51-47bc-b10a-c58890948e0b",,"2023-12-05","2023-12-05","2023-12-05","2023-12-05",1,5961.19,,,,,
"9b75f9f7-81fc-4eb5-86a1-cb8e304a1b25",,"2023-12-23","2023-12-23","2023-12-23","2023-12-23",1,9833.64,,,,,
"4c71d361-35f9-4d1d-8fda-67eb94acdf0f",,"2024-08-21","2024-08-21","2024-08-21","2024-08-21",1,6505.85,,,,,
a9363a22-8dd6-4a27-a8ff-77765552eda0,,"2024-07-31","2024-07-31","2024-07-31","2024-07-31",1,3330.55,,,,,
e436c235-2289-4f58-9887-608600c1c048,,"2024-05-23","2024-05-23","2024-05-23","2024-05-23",1,5207.31,,,,,
c0340d5a-6ca9-42d9-9546-4bd921b309d3,,"2024-01-20","2024-01-20","2024-01-20","2024-01-20",1,6715.84,,,,,
"38e155ed-9afa-4c11-89da-48d026169b4f",,"2024-07-13","2024-07-13","2024-07-13","2024-07-13",1,7541.64,,,,,
"92b0752e-8668-4eda-8730-d938c8e4e0d1",,"2024-02-27","2024-02-27","2024-02-27","2024-02-27",1,8333.27,,,,,
c7d6a8af-31e4-498b-b01f-a8261f434f33,,"2024-02-03","2024-02-03","2024-02-03","2024-02-03",1,6312.64,,,,,
bfb23bf9-a282-45be-a6fd-b172eea5a7a4,,"2024-08-18","2024-08-18","2024-08-18","2024-08-18",1,2850.99,,,,,
cb44189b-dc23-438f-a6cc-e119d408728b,,"2023-12-05","2023-12-05","2023-12-05","2023-12-05",1,4067.36,,,,,
"746d75f7-10f5-4a6c-9820-e2839a91a955",,"2024-03-22","2024-03-22","2024-03-22","2024-03-22",1,4929.86,,,,,
ded27810-231a-4f99-989b-421e94d723d2,,"2024-09-05","2024-09-05","2024-09-05","2024-09-05",1,7097.63,,,,,
"672fbbba-7772-426b-865c-af728bd96f3c",,"2024-03-31","2024-03-31","2024-03-31","2024-03-31",1,8217.75,,,,,
ee1d6e7a-617d-4a46-978d-650a15b34052,,"2024-04-09","2024-04-09","2024-04-09","2024-04-09",1,7416.89,,,,,
c6d796a5-36fc-40c1-a5f4-4c735f256931,,"2024-10-09","2024-10-09","2024-10-09","2024-10-09",1,7071.80,,,,,
"4bf8fd22-809c-4a2f-b78a-800f1ec173ef",,"2024-03-29","2024-03-29","2024-03-29","2024-03-29",1,4470.23,,,,,
"995ed65d-e512-48fc-9234-d850c7c48f27",,"2024-11-12","2024-11-12","2024-11-12","2024-11-12",1,3996.41,,,,,
a1d89f19-4960-40d2-8235-a06ea2491417,,"2024-09-17","2024-09-17","2024-09-17","2024-09-17",1,6816.81,,,,,
"1e31b5fe-a7cd-48c9-b8d8-37c1da523640",,"2024-05-15","2024-05-15","2024-05-15","2024-05-15",1,1941.89,,,,,
b1ac1d27-b767-4fb8-ad3c-67d12dce5657,,"2024-03-15","2024-03-15","2024-03-15","2024-03-15",1,8268.83,,,,,
"7ca0f526-f29f-49d8-8edd-c823bf5df021",,"2024-04-19","2024-04-19","2024-04-19","2024-04-19",1,4016.57,,,,,
